Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,26021,2000,01,24.0
IDCJAC0003,26021,2000,02,24.2
IDCJAC0003,26021,2000,03,16.7
IDCJAC0003,26021,2000,04,12.1
IDCJAC0003,26021,2000,05,6.9
IDCJAC0003,26021,2000,06,6.1
IDCJAC0003,26021,2000,07,7.4
IDCJAC0003,26021,2000,08,10.7
IDCJAC0003,26021,2000,09,11.5
IDCJAC0003,26021,2000,10,17.6
IDCJAC0003,26021,2000,11,24.6
IDCJAC0003,26021,2000,12,28.3
IDCJAC0003,26021,2001,01,25.2
IDCJAC0003,26021,2001,02,23.0
IDCJAC0003,26021,2001,03,16.9
IDCJAC0003,26021,2001,04,12.0
IDCJAC0003,26021,2001,05,7.5
IDCJAC0003,26021,2001,06,5.5
IDCJAC0003,26021,2001,07,7.0
IDCJAC0003,26021,2001,08,10.0
IDCJAC0003,26021,2001,09,13.9
IDCJAC0003,26021,2001,10,17.1
IDCJAC0003,26021,2001,11,20.4
IDCJAC0003,26021,2001,12,21.1
IDCJAC0003,26021,2002,01,24.9
IDCJAC0003,26021,2002,02,20.5
IDCJAC0003,26021,2002,03,17.8
IDCJAC0003,26021,2002,04,12.7
IDCJAC0003,26021,2002,05,8.6
IDCJAC0003,26021,2002,06,6.3
IDCJAC0003,26021,2002,07,6.4
IDCJAC0003,26021,2002,08,11.2
IDCJAC0003,26021,2002,09,13.5
IDCJAC0003,26021,2002,10,15.9
IDCJAC0003,26021,2002,11,23.6
IDCJAC0003,26021,2002,12,24.4
IDCJAC0003,26021,2003,01,27.6
IDCJAC0003,26021,2003,02,21.4
IDCJAC0003,26021,2003,03,17.2
IDCJAC0003,26021,2003,04,13.2
IDCJAC0003,26021,2003,05,8.2
IDCJAC0003,26021,2003,06,6.2
IDCJAC0003,26021,2003,07,7.4
IDCJAC0003,26021,2003,08,9.7
IDCJAC0003,26021,2003,09,14.9
IDCJAC0003,26021,2003,10,16.8
IDCJAC0003,26021,2003,11,23.6
IDCJAC0003,26021,2003,12,25.6
IDCJAC0003,26021,2004,01,22.5
IDCJAC0003,26021,2004,02,22.8
IDCJAC0003,26021,2004,03,17.0
IDCJAC0003,26021,2004,04,11.5
IDCJAC0003,26021,2004,05,8.1
IDCJAC0003,26021,2004,06,5.3
IDCJAC0003,26021,2004,07,7.0
IDCJAC0003,26021,2004,08,9.6
IDCJAC0003,26021,2004,09,13.5
IDCJAC0003,26021,2004,10,20.6
IDCJAC0003,26021,2004,11,21.3
IDCJAC0003,26021,2004,12,23.7
IDCJAC0003,26021,2005,01,24.4
IDCJAC0003,26021,2005,02,19.4
IDCJAC0003,26021,2005,03,16.7
IDCJAC0003,26021,2005,04,13.4
IDCJAC0003,26021,2005,05,7.7
IDCJAC0003,26021,2005,06,6.5
IDCJAC0003,26021,2005,07,6.5
IDCJAC0003,26021,2005,08,9.3
IDCJAC0003,26021,2005,09,15.4
IDCJAC0003,26021,2005,10,17.4
IDCJAC0003,26021,2005,11,22.7
IDCJAC0003,26021,2006,01,27.4
IDCJAC0003,26021,2006,02,21.8
IDCJAC0003,26021,2006,03,18.1
IDCJAC0003,26021,2006,04,9.3
IDCJAC0003,26021,2006,05,6.6
IDCJAC0003,26021,2006,06,6.8
IDCJAC0003,26021,2006,07,6.3
IDCJAC0003,26021,2006,08,10.5
IDCJAC0003,26021,2006,09,15.3
IDCJAC0003,26021,2006,10,22.9
IDCJAC0003,26021,2006,11,24.5
IDCJAC0003,26021,2006,12,26.9
IDCJAC0003,26021,2007,01,24.9
IDCJAC0003,26021,2007,02,24.2
IDCJAC0003,26021,2007,03,18.4
IDCJAC0003,26021,2007,04,11.7
IDCJAC0003,26021,2007,05,7.3
IDCJAC0003,26021,2007,06,6.2
IDCJAC0003,26021,2007,07,7.7
IDCJAC0003,26021,2007,08,10.5
IDCJAC0003,26021,2007,09,14.2
IDCJAC0003,26021,2007,10,18.1
IDCJAC0003,26021,2007,11,24.9
IDCJAC0003,26021,2007,12,26.1
IDCJAC0003,26021,2008,01,28.2
IDCJAC0003,26021,2008,02,22.0
IDCJAC0003,26021,2008,03,17.8
IDCJAC0003,26021,2008,04,11.9
IDCJAC0003,26021,2008,05,7.3
IDCJAC0003,26021,2008,06,5.9
IDCJAC0003,26021,2008,07,6.6
IDCJAC0003,26021,2008,08,9.7
IDCJAC0003,26021,2008,09,15.1
IDCJAC0003,26021,2008,10,19.1
IDCJAC0003,26021,2008,11,20.8
IDCJAC0003,26021,2008,12,23.2
IDCJAC0003,26021,2009,01,30.0
IDCJAC0003,26021,2009,02,22.2
IDCJAC0003,26021,2009,03,15.8
IDCJAC0003,26021,2009,04,11.0
IDCJAC0003,26021,2009,05,7.0
IDCJAC0003,26021,2009,06,6.3
IDCJAC0003,26021,2009,07,6.3
IDCJAC0003,26021,2009,08,10.1
IDCJAC0003,26021,2009,09,13.6
IDCJAC0003,26021,2009,10,19.5
IDCJAC0003,26021,2009,11,23.2
IDCJAC0003,26021,2009,12,26.2
IDCJAC0003,26021,2010,01,26.1
IDCJAC0003,26021,2010,02,22.4
IDCJAC0003,26021,2010,03,16.4
IDCJAC0003,26021,2010,04,9.8
IDCJAC0003,26021,2010,05,7.8
IDCJAC0003,26021,2010,06,6.2
IDCJAC0003,26021,2010,07,7.1
IDCJAC0003,26021,2010,08,8.9
IDCJAC0003,26021,2010,09,12.5
IDCJAC0003,26021,2010,10,18.9
IDCJAC0003,26021,2010,11,20.1
IDCJAC0003,26021,2010,12,25.2
IDCJAC0003,26021,2011,01,24.4
IDCJAC0003,26021,2011,02,19.5
IDCJAC0003,26021,2011,03,15.0
IDCJAC0003,26021,2011,04,10.9
IDCJAC0003,26021,2011,05,6.7
IDCJAC0003,26021,2011,06,6.4
IDCJAC0003,26021,2011,07,6.2
IDCJAC0003,26021,2011,08,9.9
IDCJAC0003,26021,2011,09,13.5
IDCJAC0003,26021,2011,10,17.2
IDCJAC0003,26021,2011,11,20.6
IDCJAC0003,26021,2011,12,27.0
IDCJAC0003,26021,2012,01,25.3
IDCJAC0003,26021,2012,02,20.3
IDCJAC0003,26021,2012,03,16.1
IDCJAC0003,26021,2012,04,12.2
IDCJAC0003,26021,2012,05,7.8
IDCJAC0003,26021,2012,06,5.7
IDCJAC0003,26021,2012,07,6.7
IDCJAC0003,26021,2012,08,9.4
IDCJAC0003,26021,2012,09,14.3
IDCJAC0003,26021,2012,10,17.7
IDCJAC0003,26021,2012,11,23.5
IDCJAC0003,26021,2012,12,25.5
IDCJAC0003,26021,2013,01,26.7
IDCJAC0003,26021,2013,02,23.0
IDCJAC0003,26021,2013,03,15.5
IDCJAC0003,26021,2013,04,11.2
IDCJAC0003,26021,2013,05,7.6
IDCJAC0003,26021,2013,06,5.7
IDCJAC0003,26021,2013,07,6.5
IDCJAC0003,26021,2013,08,9.6
IDCJAC0003,26021,2013,09,12.6
IDCJAC0003,26021,2013,10,15.2
IDCJAC0003,26021,2013,11,19.9
IDCJAC0003,26021,2013,12,25.2
IDCJAC0003,26021,2014,01,27.1
IDCJAC0003,26021,2014,02,21.0
IDCJAC0003,26021,2014,03,15.7
IDCJAC0003,26021,2014,04,10.5
IDCJAC0003,26021,2014,05,7.3
IDCJAC0003,26021,2014,06,5.8
IDCJAC0003,26021,2014,07,6.9
IDCJAC0003,26021,2014,08,9.9
IDCJAC0003,26021,2014,09,14.7
IDCJAC0003,26021,2014,10,17.9
IDCJAC0003,26021,2014,11,21.2
IDCJAC0003,26021,2014,12,23.5
IDCJAC0003,26021,2015,01,22.0
IDCJAC0003,26021,2015,02,21.5
IDCJAC0003,26021,2015,03,15.3
IDCJAC0003,26021,2015,04,9.4
IDCJAC0003,26021,2015,05,7.8
IDCJAC0003,26021,2015,06,6.4
IDCJAC0003,26021,2015,07,7.0
IDCJAC0003,26021,2015,08,9.9
IDCJAC0003,26021,2015,09,14.0
IDCJAC0003,26021,2015,10,20.5
IDCJAC0003,26021,2015,11,19.7
IDCJAC0003,26021,2015,12,27.1
IDCJAC0003,26021,2016,01,23.6
IDCJAC0003,26021,2016,02,20.1
IDCJAC0003,26021,2016,03,14.4
IDCJAC0003,26021,2016,04,12.6
IDCJAC0003,26021,2016,05,8.6
IDCJAC0003,26021,2016,06,6.8
IDCJAC0003,26021,2016,07,6.8
IDCJAC0003,26021,2016,08,10.6
IDCJAC0003,26021,2016,09,12.0
IDCJAC0003,26021,2016,10,18.1
IDCJAC0003,26021,2016,11,20.0
IDCJAC0003,26021,2016,12,22.5
IDCJAC0003,26021,2017,01,23.5
IDCJAC0003,26021,2017,02,20.1
IDCJAC0003,26021,2017,03,15.6
IDCJAC0003,26021,2017,04,10.0
IDCJAC0003,26021,2017,05,8.0
IDCJAC0003,26021,2017,06,7.3
IDCJAC0003,26021,2017,07,8.3
IDCJAC0003,26021,2017,08,10.2
IDCJAC0003,26021,2017,09,13.0
IDCJAC0003,26021,2017,10,17.8
IDCJAC0003,26021,2017,11,23.1
IDCJAC0003,26021,2017,12,21.0
IDCJAC0003,26021,2018,01,24.2
IDCJAC0003,26021,2018,02,19.5
IDCJAC0003,26021,2018,03,15.5
IDCJAC0003,26021,2018,04,11.9
IDCJAC0003,26021,2018,05,7.0
IDCJAC0003,26021,2018,06,7.2
IDCJAC0003,26021,2018,07,7.7
IDCJAC0003,26021,2018,08,10.1
IDCJAC0003,26021,2018,09,13.7
IDCJAC0003,26021,2018,10,17.1
IDCJAC0003,26021,2018,11,17.9
IDCJAC0003,26021,2018,12,21.5
IDCJAC0003,26021,2019,01,24.9
IDCJAC0003,26021,2019,02,19.8
IDCJAC0003,26021,2019,03,14.8
IDCJAC0003,26021,2019,04,10.0
IDCJAC0003,26021,2019,05,7.8
IDCJAC0003,26021,2019,06,7.4
IDCJAC0003,26021,2019,07,7.7
IDCJAC0003,26021,2019,08,10.0
IDCJAC0003,26021,2019,09,13.7
IDCJAC0003,26021,2019,10,18.0
IDCJAC0003,26021,2019,11,19.1
IDCJAC0003,26021,2019,12,24.6
IDCJAC0003,26021,2020,01,22.0
IDCJAC0003,26021,2020,02,19.0
IDCJAC0003,26021,2020,03,14.5
IDCJAC0003,26021,2020,04,9.7
IDCJAC0003,26021,2020,05,8.3
IDCJAC0003,26021,2020,06,7.5
IDCJAC0003,26021,2020,07,8.2
IDCJAC0003,26021,2020,08,10.2
IDCJAC0003,26021,2020,09,13.6
IDCJAC0003,26021,2020,10,15.1
