Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,72150,2009,03,18.7
IDCJAC0003,72150,2009,04,14.1
IDCJAC0003,72150,2009,05,10.6
IDCJAC0003,72150,2009,06,7.0
IDCJAC0003,72150,2009,07,8.4
IDCJAC0003,72150,2009,08,11.1
IDCJAC0003,72150,2009,09,15.8
IDCJAC0003,72150,2009,10,20.6
IDCJAC0003,72150,2009,11,27.4
IDCJAC0003,72150,2009,12,29.1
IDCJAC0003,72150,2010,01,30.4
IDCJAC0003,72150,2010,02,21.1
IDCJAC0003,72150,2010,03,19.3
IDCJAC0003,72150,2010,04,13.6
IDCJAC0003,72150,2010,05,10.2
IDCJAC0003,72150,2010,06,7.9
IDCJAC0003,72150,2010,07,8.0
IDCJAC0003,72150,2010,08,10.4
IDCJAC0003,72150,2010,09,15.6
IDCJAC0003,72150,2010,10,19.7
IDCJAC0003,72150,2010,11,21.6
IDCJAC0003,72150,2010,12,27.4
IDCJAC0003,72150,2011,01,26.5
IDCJAC0003,72150,2011,02,20.5
IDCJAC0003,72150,2011,03,17.2
IDCJAC0003,72150,2011,04,14.5
IDCJAC0003,72150,2011,05,10.2
IDCJAC0003,72150,2011,06,7.9
IDCJAC0003,72150,2011,07,8.1
IDCJAC0003,72150,2011,08,12.4
IDCJAC0003,72150,2011,09,15.0
IDCJAC0003,72150,2011,10,20.2
IDCJAC0003,72150,2011,11,21.9
IDCJAC0003,72150,2011,12,28.3
IDCJAC0003,72150,2012,01,27.6
IDCJAC0003,72150,2012,02,21.3
IDCJAC0003,72150,2012,03,17.1
IDCJAC0003,72150,2012,04,14.3
IDCJAC0003,72150,2012,05,10.2
IDCJAC0003,72150,2012,06,7.7
IDCJAC0003,72150,2012,07,8.2
IDCJAC0003,72150,2012,08,11.4
IDCJAC0003,72150,2012,09,16.3
IDCJAC0003,72150,2012,10,22.8
IDCJAC0003,72150,2012,11,23.9
IDCJAC0003,72150,2012,12,28.4
IDCJAC0003,72150,2013,01,28.5
IDCJAC0003,72150,2013,02,23.6
IDCJAC0003,72150,2013,03,21.0
IDCJAC0003,72150,2013,04,14.9
IDCJAC0003,72150,2013,05,9.8
IDCJAC0003,72150,2013,06,7.6
IDCJAC0003,72150,2013,07,8.2
IDCJAC0003,72150,2013,08,11.0
IDCJAC0003,72150,2013,09,16.3
IDCJAC0003,72150,2013,10,20.8
IDCJAC0003,72150,2013,11,23.0
IDCJAC0003,72150,2013,12,26.9
IDCJAC0003,72150,2014,01,28.3
IDCJAC0003,72150,2014,02,24.1
IDCJAC0003,72150,2014,03,18.3
IDCJAC0003,72150,2014,04,12.7
IDCJAC0003,72150,2014,05,9.2
IDCJAC0003,72150,2014,06,6.8
IDCJAC0003,72150,2014,07,8.0
IDCJAC0003,72150,2014,08,12.5
IDCJAC0003,72150,2014,09,16.7
IDCJAC0003,72150,2014,10,22.0
IDCJAC0003,72150,2014,11,23.9
IDCJAC0003,72150,2014,12,26.7
IDCJAC0003,72150,2015,01,24.7
IDCJAC0003,72150,2015,02,23.3
IDCJAC0003,72150,2015,03,19.3
IDCJAC0003,72150,2015,04,12.2
IDCJAC0003,72150,2015,05,9.7
IDCJAC0003,72150,2015,06,8.3
IDCJAC0003,72150,2015,07,8.3
IDCJAC0003,72150,2015,08,9.5
IDCJAC0003,72150,2015,09,17.4
IDCJAC0003,72150,2015,10,21.4
IDCJAC0003,72150,2015,11,26.0
IDCJAC0003,72150,2015,12,28.0
IDCJAC0003,72150,2016,01,22.7
IDCJAC0003,72150,2016,02,25.6
IDCJAC0003,72150,2016,03,18.5
IDCJAC0003,72150,2016,04,15.2
IDCJAC0003,72150,2016,05,10.2
IDCJAC0003,72150,2016,06,7.2
IDCJAC0003,72150,2016,07,7.9
IDCJAC0003,72150,2016,08,11.7
IDCJAC0003,72150,2016,09,12.5
IDCJAC0003,72150,2016,10,19.7
IDCJAC0003,72150,2016,11,24.9
IDCJAC0003,72150,2016,12,23.4
IDCJAC0003,72150,2017,01,26.3
IDCJAC0003,72150,2017,02,23.3
IDCJAC0003,72150,2017,03,18.1
IDCJAC0003,72150,2017,04,13.6
IDCJAC0003,72150,2017,05,10.3
IDCJAC0003,72150,2017,06,9.5
IDCJAC0003,72150,2017,07,8.9
IDCJAC0003,72150,2017,08,12.3
IDCJAC0003,72150,2017,09,16.1
IDCJAC0003,72150,2017,10,20.7
IDCJAC0003,72150,2017,11,24.6
IDCJAC0003,72150,2017,12,23.6
IDCJAC0003,72150,2018,01,24.5
IDCJAC0003,72150,2018,02,23.0
IDCJAC0003,72150,2018,03,19.6
IDCJAC0003,72150,2018,04,14.0
IDCJAC0003,72150,2018,05,9.9
IDCJAC0003,72150,2018,06,8.9
IDCJAC0003,72150,2018,07,9.4
IDCJAC0003,72150,2018,08,11.3
IDCJAC0003,72150,2018,09,18.1
IDCJAC0003,72150,2018,10,21.3
IDCJAC0003,72150,2018,11,21.8
IDCJAC0003,72150,2018,12,26.5
IDCJAC0003,72150,2019,01,25.1
IDCJAC0003,72150,2019,02,22.5
IDCJAC0003,72150,2019,03,17.0
IDCJAC0003,72150,2019,04,15.0
IDCJAC0003,72150,2019,05,10.1
IDCJAC0003,72150,2019,06,8.9
IDCJAC0003,72150,2019,07,9.2
IDCJAC0003,72150,2019,08,12.0
IDCJAC0003,72150,2019,09,16.4
IDCJAC0003,72150,2019,10,20.7
IDCJAC0003,72150,2019,11,24.6
IDCJAC0003,72150,2019,12,27.6
IDCJAC0003,72150,2020,01,24.9
IDCJAC0003,72150,2020,02,22.1
IDCJAC0003,72150,2020,03,18.5
IDCJAC0003,72150,2020,04,12.0
IDCJAC0003,72150,2020,05,10.8
IDCJAC0003,72150,2020,06,8.2
IDCJAC0003,72150,2020,07,9.2
IDCJAC0003,72150,2020,08,11.2
IDCJAC0003,72150,2020,09,15.9
IDCJAC0003,72150,2020,10,18.8
