Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,86282,2006,05,7.2
IDCJAC0003,86282,2006,06,6.0
IDCJAC0003,86282,2006,07,6.3
IDCJAC0003,86282,2006,08,10.8
IDCJAC0003,86282,2006,09,14.9
IDCJAC0003,86282,2006,10,23.2
IDCJAC0003,86282,2006,11,23.6
IDCJAC0003,86282,2006,12,26.6
IDCJAC0003,86282,2007,01,24.4
IDCJAC0003,86282,2007,02,22.7
IDCJAC0003,86282,2007,03,17.9
IDCJAC0003,86282,2007,04,12.9
IDCJAC0003,86282,2007,05,8.1
IDCJAC0003,86282,2007,06,6.3
IDCJAC0003,86282,2007,07,7.1
IDCJAC0003,86282,2007,08,11.1
IDCJAC0003,86282,2007,09,14.6
IDCJAC0003,86282,2007,10,19.5
IDCJAC0003,86282,2007,11,23.3
IDCJAC0003,86282,2007,12,24.4
IDCJAC0003,86282,2008,01,25.8
IDCJAC0003,86282,2008,02,20.9
IDCJAC0003,86282,2008,03,17.8
IDCJAC0003,86282,2008,04,11.9
IDCJAC0003,86282,2008,05,7.3
IDCJAC0003,86282,2008,06,5.6
IDCJAC0003,86282,2008,07,6.8
IDCJAC0003,86282,2008,08,9.0
IDCJAC0003,86282,2008,09,15.5
IDCJAC0003,86282,2008,10,18.4
IDCJAC0003,86282,2008,11,20.6
IDCJAC0003,86282,2008,12,23.5
IDCJAC0003,86282,2009,01,29.6
IDCJAC0003,86282,2009,02,22.6
IDCJAC0003,86282,2009,03,14.7
IDCJAC0003,86282,2009,04,11.4
IDCJAC0003,86282,2009,05,7.5
IDCJAC0003,86282,2009,06,5.9
IDCJAC0003,86282,2009,07,7.3
IDCJAC0003,86282,2009,08,9.9
IDCJAC0003,86282,2009,09,13.0
IDCJAC0003,86282,2009,10,17.5
IDCJAC0003,86282,2009,11,23.3
IDCJAC0003,86282,2009,12,25.9
IDCJAC0003,86282,2010,01,26.2
IDCJAC0003,86282,2010,02,20.5
IDCJAC0003,86282,2010,03,16.2
IDCJAC0003,86282,2010,04,10.6
IDCJAC0003,86282,2010,05,8.0
IDCJAC0003,86282,2010,06,6.2
IDCJAC0003,86282,2010,07,6.3
IDCJAC0003,86282,2010,08,8.9
IDCJAC0003,86282,2010,09,11.9
IDCJAC0003,86282,2010,10,18.3
IDCJAC0003,86282,2010,11,20.1
IDCJAC0003,86282,2010,12,22.3
IDCJAC0003,86282,2011,01,21.8
IDCJAC0003,86282,2011,02,18.2
IDCJAC0003,86282,2011,03,14.8
IDCJAC0003,86282,2011,04,12.5
IDCJAC0003,86282,2011,05,6.6
IDCJAC0003,86282,2011,06,6.8
IDCJAC0003,86282,2011,07,6.4
IDCJAC0003,86282,2011,08,9.5
IDCJAC0003,86282,2011,09,13.1
IDCJAC0003,86282,2011,10,16.4
IDCJAC0003,86282,2011,11,19.5
IDCJAC0003,86282,2011,12,25.4
IDCJAC0003,86282,2012,01,24.6
IDCJAC0003,86282,2012,02,19.4
IDCJAC0003,86282,2012,03,13.6
IDCJAC0003,86282,2012,04,12.1
IDCJAC0003,86282,2012,05,7.2
IDCJAC0003,86282,2012,06,5.8
IDCJAC0003,86282,2012,07,6.5
IDCJAC0003,86282,2012,08,10.1
IDCJAC0003,86282,2012,09,14.4
IDCJAC0003,86282,2012,10,16.1
IDCJAC0003,86282,2012,11,21.4
IDCJAC0003,86282,2012,12,25.1
IDCJAC0003,86282,2013,01,26.9
IDCJAC0003,86282,2013,02,23.0
IDCJAC0003,86282,2013,03,17.0
IDCJAC0003,86282,2013,04,10.8
IDCJAC0003,86282,2013,05,7.9
IDCJAC0003,86282,2013,06,5.9
IDCJAC0003,86282,2013,07,7.2
IDCJAC0003,86282,2013,08,9.7
IDCJAC0003,86282,2013,09,13.0
IDCJAC0003,86282,2013,10,15.5
IDCJAC0003,86282,2013,11,17.5
IDCJAC0003,86282,2013,12,22.5
IDCJAC0003,86282,2014,01,25.2
IDCJAC0003,86282,2014,02,21.2
IDCJAC0003,86282,2014,03,14.5
IDCJAC0003,86282,2014,04,9.1
IDCJAC0003,86282,2014,05,7.4
IDCJAC0003,86282,2014,06,5.9
IDCJAC0003,86282,2014,07,7.2
IDCJAC0003,86282,2014,08,10.0
IDCJAC0003,86282,2014,09,13.9
IDCJAC0003,86282,2014,10,17.6
IDCJAC0003,86282,2014,11,21.4
IDCJAC0003,86282,2014,12,23.7
IDCJAC0003,86282,2015,01,22.3
IDCJAC0003,86282,2015,02,19.6
IDCJAC0003,86282,2015,03,16.1
IDCJAC0003,86282,2015,04,10.7
IDCJAC0003,86282,2015,05,7.9
IDCJAC0003,86282,2015,06,6.5
IDCJAC0003,86282,2015,07,6.9
IDCJAC0003,86282,2015,08,8.7
IDCJAC0003,86282,2015,09,14.2
IDCJAC0003,86282,2015,10,19.7
IDCJAC0003,86282,2015,11,21.1
IDCJAC0003,86282,2015,12,27.2
IDCJAC0003,86282,2016,01,20.4
IDCJAC0003,86282,2016,02,20.7
IDCJAC0003,86282,2016,03,14.2
IDCJAC0003,86282,2016,04,11.9
IDCJAC0003,86282,2016,05,8.9
IDCJAC0003,86282,2016,06,6.7
IDCJAC0003,86282,2016,07,7.5
IDCJAC0003,86282,2016,08,10.2
IDCJAC0003,86282,2016,09,12.4
IDCJAC0003,86282,2016,10,17.3
IDCJAC0003,86282,2016,11,19.2
IDCJAC0003,86282,2016,12,22.8
IDCJAC0003,86282,2017,01,23.4
IDCJAC0003,86282,2017,02,19.9
IDCJAC0003,86282,2017,03,16.6
IDCJAC0003,86282,2017,04,10.7
IDCJAC0003,86282,2017,05,8.4
IDCJAC0003,86282,2017,06,7.3
IDCJAC0003,86282,2017,07,8.3
IDCJAC0003,86282,2017,08,9.9
IDCJAC0003,86282,2017,09,13.6
IDCJAC0003,86282,2017,10,17.4
IDCJAC0003,86282,2017,11,22.3
IDCJAC0003,86282,2017,12,22.4
IDCJAC0003,86282,2018,01,23.3
IDCJAC0003,86282,2018,02,20.4
IDCJAC0003,86282,2018,03,16.3
IDCJAC0003,86282,2018,04,11.1
IDCJAC0003,86282,2018,05,7.2
IDCJAC0003,86282,2018,06,7.1
IDCJAC0003,86282,2018,07,8.3
IDCJAC0003,86282,2018,08,10.6
IDCJAC0003,86282,2018,09,14.6
IDCJAC0003,86282,2018,10,18.4
IDCJAC0003,86282,2018,11,18.8
IDCJAC0003,86282,2018,12,21.4
IDCJAC0003,86282,2019,01,25.1
IDCJAC0003,86282,2019,02,20.4
IDCJAC0003,86282,2019,03,15.4
IDCJAC0003,86282,2019,04,11.4
IDCJAC0003,86282,2019,05,8.1
IDCJAC0003,86282,2019,06,7.5
IDCJAC0003,86282,2019,07,7.8
IDCJAC0003,86282,2019,08,9.9
IDCJAC0003,86282,2019,09,14.0
IDCJAC0003,86282,2019,10,18.5
IDCJAC0003,86282,2019,11,19.7
IDCJAC0003,86282,2019,12,24.3
IDCJAC0003,86282,2020,01,21.8
IDCJAC0003,86282,2020,02,17.6
IDCJAC0003,86282,2020,03,14.8
IDCJAC0003,86282,2020,04,10.2
IDCJAC0003,86282,2020,05,8.4
IDCJAC0003,86282,2020,06,7.4
IDCJAC0003,86282,2020,07,7.6
IDCJAC0003,86282,2020,08,10.5
IDCJAC0003,86282,2020,09,14.6
IDCJAC0003,86282,2020,10,14.6
