Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,31011,2020,04,13,31.7,1,Y
IDCJAC0010,31011,2020,04,14,31.9,1,Y
IDCJAC0010,31011,2020,04,15,31.1,1,Y
IDCJAC0010,31011,2020,04,16,28.4,1,Y
IDCJAC0010,31011,2020,04,17,30.9,1,Y
IDCJAC0010,31011,2020,04,18,30.8,1,Y
IDCJAC0010,31011,2020,04,19,30.5,1,Y
IDCJAC0010,31011,2020,04,20,30.9,1,Y
IDCJAC0010,31011,2020,04,21,31.9,1,Y
IDCJAC0010,31011,2020,04,22,31.1,1,Y
IDCJAC0010,31011,2020,04,23,31.4,1,Y
IDCJAC0010,31011,2020,04,24,30.8,1,Y
IDCJAC0010,31011,2020,04,25,31.3,1,Y
IDCJAC0010,31011,2020,04,26,29.6,1,Y
IDCJAC0010,31011,2020,04,27,30.3,1,Y
IDCJAC0010,31011,2020,04,28,30.3,1,Y
IDCJAC0010,31011,2020,04,29,30.6,1,Y
IDCJAC0010,31011,2020,04,30,31.2,1,Y
IDCJAC0010,31011,2020,05,01,31.3,1,N
IDCJAC0010,31011,2020,05,02,30.0,1,N
IDCJAC0010,31011,2020,05,03,28.9,1,N
IDCJAC0010,31011,2020,05,04,27.9,1,N
IDCJAC0010,31011,2020,05,05,29.1,1,N
IDCJAC0010,31011,2020,05,06,26.5,1,N
IDCJAC0010,31011,2020,05,07,28.8,1,N
IDCJAC0010,31011,2020,05,08,29.2,1,N
IDCJAC0010,31011,2020,05,09,29.3,1,N
IDCJAC0010,31011,2020,05,10,29.6,1,N
IDCJAC0010,31011,2020,05,11,29.6,1,N
IDCJAC0010,31011,2020,05,12,29.7,1,Y
IDCJAC0010,31011,2020,05,13,27.8,1,N
IDCJAC0010,31011,2020,05,14,28.7,1,N
IDCJAC0010,31011,2020,05,15,27.1,1,N
IDCJAC0010,31011,2020,05,16,28.6,1,N
IDCJAC0010,31011,2020,05,17,28.2,1,N
IDCJAC0010,31011,2020,05,18,26.3,1,N
IDCJAC0010,31011,2020,05,19,25.9,1,N
IDCJAC0010,31011,2020,05,20,27.7,1,N
IDCJAC0010,31011,2020,05,21,27.3,1,N
IDCJAC0010,31011,2020,05,22,27.6,1,N
IDCJAC0010,31011,2020,05,23,20.3,1,N
IDCJAC0010,31011,2020,05,24,22.2,1,N
IDCJAC0010,31011,2020,05,25,23.5,1,N
IDCJAC0010,31011,2020,05,26,25.2,1,N
IDCJAC0010,31011,2020,05,27,26.1,1,N
IDCJAC0010,31011,2020,05,28,26.7,1,N
IDCJAC0010,31011,2020,05,29,27.5,1,N
IDCJAC0010,31011,2020,05,30,28.0,1,N
IDCJAC0010,31011,2020,05,31,28.3,1,N
IDCJAC0010,31011,2020,06,01,28.0,1,Y
IDCJAC0010,31011,2020,06,02,28.8,1,Y
IDCJAC0010,31011,2020,06,03,26.8,1,Y
IDCJAC0010,31011,2020,06,04,25.8,1,Y
IDCJAC0010,31011,2020,06,05,27.4,1,Y
IDCJAC0010,31011,2020,06,06,26.3,1,Y
IDCJAC0010,31011,2020,06,07,26.3,1,Y
IDCJAC0010,31011,2020,06,08,27.0,1,Y
IDCJAC0010,31011,2020,06,09,25.6,1,Y
IDCJAC0010,31011,2020,06,10,26.1,1,Y
IDCJAC0010,31011,2020,06,11,27.1,1,Y
IDCJAC0010,31011,2020,06,12,26.6,1,Y
IDCJAC0010,31011,2020,06,13,27.0,1,Y
IDCJAC0010,31011,2020,06,14,27.3,1,Y
IDCJAC0010,31011,2020,06,15,28.5,1,Y
IDCJAC0010,31011,2020,06,16,27.7,1,Y
IDCJAC0010,31011,2020,06,17,27.0,1,Y
IDCJAC0010,31011,2020,06,18,26.5,1,Y
IDCJAC0010,31011,2020,06,19,26.1,1,Y
IDCJAC0010,31011,2020,06,20,27.8,1,Y
IDCJAC0010,31011,2020,06,21,27.1,1,Y
IDCJAC0010,31011,2020,06,22,28.1,1,Y
IDCJAC0010,31011,2020,06,23,27.5,1,Y
IDCJAC0010,31011,2020,06,24,27.3,1,Y
IDCJAC0010,31011,2020,06,25,27.4,1,Y
IDCJAC0010,31011,2020,06,26,26.2,1,Y
IDCJAC0010,31011,2020,06,27,27.0,1,Y
IDCJAC0010,31011,2020,06,28,27.8,1,Y
IDCJAC0010,31011,2020,06,29,25.2,1,Y
IDCJAC0010,31011,2020,06,30,27.0,1,Y
IDCJAC0010,31011,2020,07,01,24.5,1,N
IDCJAC0010,31011,2020,07,02,24.2,1,N
IDCJAC0010,31011,2020,07,03,26.6,1,N
IDCJAC0010,31011,2020,07,04,26.8,1,N
IDCJAC0010,31011,2020,07,05,25.6,1,N
IDCJAC0010,31011,2020,07,06,25.7,1,N
IDCJAC0010,31011,2020,07,07,27.3,1,N
IDCJAC0010,31011,2020,07,08,27.2,1,N
IDCJAC0010,31011,2020,07,09,27.8,1,N
IDCJAC0010,31011,2020,07,10,27.2,1,N
IDCJAC0010,31011,2020,07,11,28.0,1,N
IDCJAC0010,31011,2020,07,12,25.6,1,N
IDCJAC0010,31011,2020,07,13,26.9,1,N
IDCJAC0010,31011,2020,07,14,25.4,1,N
IDCJAC0010,31011,2020,07,15,25.2,1,N
IDCJAC0010,31011,2020,07,16,25.4,1,N
IDCJAC0010,31011,2020,07,17,25.8,1,N
IDCJAC0010,31011,2020,07,18,25.2,1,N
IDCJAC0010,31011,2020,07,19,25.7,1,N
IDCJAC0010,31011,2020,07,20,26.7,1,N
IDCJAC0010,31011,2020,07,21,24.2,1,N
IDCJAC0010,31011,2020,07,22,26.4,1,N
IDCJAC0010,31011,2020,07,23,26.1,1,N
IDCJAC0010,31011,2020,07,24,27.2,1,N
IDCJAC0010,31011,2020,07,25,27.4,1,N
IDCJAC0010,31011,2020,07,26,28.1,1,N
IDCJAC0010,31011,2020,07,27,28.3,1,N
IDCJAC0010,31011,2020,07,28,27.1,1,N
IDCJAC0010,31011,2020,07,29,25.2,1,N
IDCJAC0010,31011,2020,07,30,27.1,1,N
IDCJAC0010,31011,2020,07,31,26.3,1,N
IDCJAC0010,31011,2020,08,01,23.5,1,Y
IDCJAC0010,31011,2020,08,02,25.0,1,Y
IDCJAC0010,31011,2020,08,03,25.8,1,Y
IDCJAC0010,31011,2020,08,04,28.0,1,Y
IDCJAC0010,31011,2020,08,05,28.3,1,Y
IDCJAC0010,31011,2020,08,06,28.0,1,Y
IDCJAC0010,31011,2020,08,07,28.7,1,Y
IDCJAC0010,31011,2020,08,08,29.9,1,Y
IDCJAC0010,31011,2020,08,09,28.7,1,Y
IDCJAC0010,31011,2020,08,10,26.7,1,Y
IDCJAC0010,31011,2020,08,11,27.3,1,Y
IDCJAC0010,31011,2020,08,12,28.1,1,Y
IDCJAC0010,31011,2020,08,13,29.5,1,Y
IDCJAC0010,31011,2020,08,14,28.4,1,Y
IDCJAC0010,31011,2020,08,15,27.6,1,Y
IDCJAC0010,31011,2020,08,16,29.0,1,Y
IDCJAC0010,31011,2020,08,17,27.4,1,Y
IDCJAC0010,31011,2020,08,18,27.1,1,Y
IDCJAC0010,31011,2020,08,19,27.1,1,Y
IDCJAC0010,31011,2020,08,20,31.0,1,Y
IDCJAC0010,31011,2020,08,21,30.4,1,Y
IDCJAC0010,31011,2020,08,22,29.9,1,Y
IDCJAC0010,31011,2020,08,23,28.6,1,Y
IDCJAC0010,31011,2020,08,24,28.3,1,Y
IDCJAC0010,31011,2020,08,25,28.0,1,Y
IDCJAC0010,31011,2020,08,26,27.5,1,Y
IDCJAC0010,31011,2020,08,27,28.1,1,Y
IDCJAC0010,31011,2020,08,28,27.4,1,Y
IDCJAC0010,31011,2020,08,29,26.2,1,Y
IDCJAC0010,31011,2020,08,30,25.9,1,Y
IDCJAC0010,31011,2020,08,31,28.7,1,Y
IDCJAC0010,31011,2020,09,01,28.3,1,Y
IDCJAC0010,31011,2020,09,02,29.2,1,Y
IDCJAC0010,31011,2020,09,03,30.2,1,Y
IDCJAC0010,31011,2020,09,04,29.4,1,Y
IDCJAC0010,31011,2020,09,05,29.8,1,Y
IDCJAC0010,31011,2020,09,06,29.0,1,Y
IDCJAC0010,31011,2020,09,07,28.6,1,Y
IDCJAC0010,31011,2020,09,08,28.5,1,Y
IDCJAC0010,31011,2020,09,09,24.7,1,Y
IDCJAC0010,31011,2020,09,10,28.1,1,Y
IDCJAC0010,31011,2020,09,11,29.2,1,Y
IDCJAC0010,31011,2020,09,12,28.9,1,Y
IDCJAC0010,31011,2020,09,13,26.1,1,Y
IDCJAC0010,31011,2020,09,14,26.6,1,Y
IDCJAC0010,31011,2020,09,15,28.2,1,Y
IDCJAC0010,31011,2020,09,16,28.4,1,Y
IDCJAC0010,31011,2020,09,17,24.4,1,Y
IDCJAC0010,31011,2020,09,18,29.1,1,Y
IDCJAC0010,31011,2020,09,19,28.8,1,Y
IDCJAC0010,31011,2020,09,20,29.6,1,Y
IDCJAC0010,31011,2020,09,21,30.1,1,Y
IDCJAC0010,31011,2020,09,22,31.0,1,Y
IDCJAC0010,31011,2020,09,23,29.4,1,Y
IDCJAC0010,31011,2020,09,24,28.9,1,Y
IDCJAC0010,31011,2020,09,25,28.4,1,Y
IDCJAC0010,31011,2020,09,26,30.5,1,Y
IDCJAC0010,31011,2020,09,27,31.9,1,Y
IDCJAC0010,31011,2020,09,28,30.4,1,Y
IDCJAC0010,31011,2020,09,29,29.5,1,Y
IDCJAC0010,31011,2020,09,30,30.3,1,Y
IDCJAC0010,31011,2020,10,01,30.1,1,N
IDCJAC0010,31011,2020,10,02,30.8,1,N
IDCJAC0010,31011,2020,10,03,30.2,1,N
IDCJAC0010,31011,2020,10,04,30.0,1,N
IDCJAC0010,31011,2020,10,05,30.3,1,N
IDCJAC0010,31011,2020,10,06,30.6,1,N
IDCJAC0010,31011,2020,10,07,31.0,1,Y
IDCJAC0010,31011,2020,10,08,31.1,1,N
IDCJAC0010,31011,2020,10,09,30.8,1,N
IDCJAC0010,31011,2020,10,10,30.8,1,N
IDCJAC0010,31011,2020,10,11,31.0,1,N
IDCJAC0010,31011,2020,10,12,29.5,1,N
IDCJAC0010,31011,2020,10,13,31.8,1,N
IDCJAC0010,31011,2020,10,14,30.1,1,N
IDCJAC0010,31011,2020,10,15,30.5,1,N
IDCJAC0010,31011,2020,10,16,29.9,1,N
IDCJAC0010,31011,2020,10,17,30.9,1,N
IDCJAC0010,31011,2020,10,18,30.6,1,N
IDCJAC0010,31011,2020,10,19,31.0,1,N
IDCJAC0010,31011,2020,10,20,29.9,1,N
IDCJAC0010,31011,2020,10,21,31.2,1,N
IDCJAC0010,31011,2020,10,22,30.4,1,N
IDCJAC0010,31011,2020,10,23,31.1,1,N
IDCJAC0010,31011,2020,10,24,32.7,1,N
IDCJAC0010,31011,2020,10,25,31.1,1,N
IDCJAC0010,31011,2020,10,26,30.6,1,N
IDCJAC0010,31011,2020,10,27,34.0,1,N
IDCJAC0010,31011,2020,10,28,32.9,1,N
IDCJAC0010,31011,2020,10,29,,,
IDCJAC0010,31011,2020,10,30,31.7,1,N
