Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,200284,2020,03,22,30.3,1,Y
IDCJAC0010,200284,2020,03,23,31.3,1,N
IDCJAC0010,200284,2020,03,24,31.6,1,N
IDCJAC0010,200284,2020,03,25,29.9,1,N
IDCJAC0010,200284,2020,03,26,29.6,1,N
IDCJAC0010,200284,2020,03,27,31.2,1,N
IDCJAC0010,200284,2020,03,28,31.8,1,Y
IDCJAC0010,200284,2020,03,29,31.1,1,Y
IDCJAC0010,200284,2020,03,30,31.4,1,N
IDCJAC0010,200284,2020,03,31,31.2,1,N
IDCJAC0010,200284,2020,04,01,31.9,1,N
IDCJAC0010,200284,2020,04,02,30.8,1,N
IDCJAC0010,200284,2020,04,03,31.8,1,N
IDCJAC0010,200284,2020,04,04,31.4,1,Y
IDCJAC0010,200284,2020,04,05,31.2,1,Y
IDCJAC0010,200284,2020,04,06,31.0,1,Y
IDCJAC0010,200284,2020,04,07,31.0,1,N
IDCJAC0010,200284,2020,04,08,31.0,1,N
IDCJAC0010,200284,2020,04,09,31.0,1,N
IDCJAC0010,200284,2020,04,10,31.9,1,Y
IDCJAC0010,200284,2020,04,11,31.6,1,Y
IDCJAC0010,200284,2020,04,12,31.6,1,Y
IDCJAC0010,200284,2020,04,13,31.3,1,Y
IDCJAC0010,200284,2020,04,14,31.2,1,N
IDCJAC0010,200284,2020,04,15,31.0,1,N
IDCJAC0010,200284,2020,04,16,31.6,1,N
IDCJAC0010,200284,2020,04,17,32.1,1,N
IDCJAC0010,200284,2020,04,18,32.2,1,Y
IDCJAC0010,200284,2020,04,19,32.2,1,Y
IDCJAC0010,200284,2020,04,20,31.7,1,N
IDCJAC0010,200284,2020,04,21,31.3,1,N
IDCJAC0010,200284,2020,04,22,31.7,1,N
IDCJAC0010,200284,2020,04,23,31.8,1,N
IDCJAC0010,200284,2020,04,24,32.6,1,N
IDCJAC0010,200284,2020,04,25,31.9,1,Y
IDCJAC0010,200284,2020,04,26,31.3,1,Y
IDCJAC0010,200284,2020,04,27,31.4,1,Y
IDCJAC0010,200284,2020,04,28,30.8,1,N
IDCJAC0010,200284,2020,04,29,31.1,1,N
IDCJAC0010,200284,2020,04,30,30.9,1,N
IDCJAC0010,200284,2020,05,01,30.4,1,N
IDCJAC0010,200284,2020,05,02,30.6,1,N
IDCJAC0010,200284,2020,05,03,30.9,1,N
IDCJAC0010,200284,2020,05,04,30.3,1,N
IDCJAC0010,200284,2020,05,05,30.2,1,N
IDCJAC0010,200284,2020,05,06,30.7,1,N
IDCJAC0010,200284,2020,05,07,29.2,1,N
IDCJAC0010,200284,2020,05,08,29.8,1,N
IDCJAC0010,200284,2020,05,09,30.4,1,N
IDCJAC0010,200284,2020,05,10,29.7,1,N
IDCJAC0010,200284,2020,05,11,30.3,1,N
IDCJAC0010,200284,2020,05,12,30.8,1,N
IDCJAC0010,200284,2020,05,13,30.7,1,N
IDCJAC0010,200284,2020,05,14,30.0,1,Y
IDCJAC0010,200284,2020,05,15,30.0,1,N
IDCJAC0010,200284,2020,05,16,29.3,1,N
IDCJAC0010,200284,2020,05,17,29.6,1,N
IDCJAC0010,200284,2020,05,18,29.4,1,N
IDCJAC0010,200284,2020,05,19,29.6,1,N
IDCJAC0010,200284,2020,05,20,28.6,1,N
IDCJAC0010,200284,2020,05,21,27.4,1,N
IDCJAC0010,200284,2020,05,22,29.0,1,N
IDCJAC0010,200284,2020,05,23,30.2,1,N
IDCJAC0010,200284,2020,05,24,29.1,1,N
IDCJAC0010,200284,2020,05,25,28.3,1,N
IDCJAC0010,200284,2020,05,26,28.0,1,N
IDCJAC0010,200284,2020,05,27,28.6,1,N
IDCJAC0010,200284,2020,05,28,29.5,1,N
IDCJAC0010,200284,2020,05,29,28.6,1,N
IDCJAC0010,200284,2020,05,30,28.5,1,N
IDCJAC0010,200284,2020,05,31,28.2,1,N
IDCJAC0010,200284,2020,06,01,27.9,1,Y
IDCJAC0010,200284,2020,06,02,28.6,1,N
IDCJAC0010,200284,2020,06,03,29.0,1,N
IDCJAC0010,200284,2020,06,04,29.3,1,N
IDCJAC0010,200284,2020,06,05,28.6,1,N
IDCJAC0010,200284,2020,06,06,29.2,1,Y
IDCJAC0010,200284,2020,06,07,28.6,1,N
IDCJAC0010,200284,2020,06,08,28.2,1,N
IDCJAC0010,200284,2020,06,09,29.1,1,N
IDCJAC0010,200284,2020,06,10,27.9,1,Y
IDCJAC0010,200284,2020,06,11,28.1,1,Y
IDCJAC0010,200284,2020,06,12,27.9,1,N
IDCJAC0010,200284,2020,06,13,28.2,1,Y
IDCJAC0010,200284,2020,06,14,28.6,1,Y
IDCJAC0010,200284,2020,06,15,28.8,1,N
IDCJAC0010,200284,2020,06,16,28.4,1,Y
IDCJAC0010,200284,2020,06,17,28.7,1,Y
IDCJAC0010,200284,2020,06,18,28.9,1,N
IDCJAC0010,200284,2020,06,19,29.0,1,N
IDCJAC0010,200284,2020,06,20,29.5,1,N
IDCJAC0010,200284,2020,06,21,28.8,1,N
IDCJAC0010,200284,2020,06,22,28.7,1,N
IDCJAC0010,200284,2020,06,23,29.5,1,N
IDCJAC0010,200284,2020,06,24,28.5,1,N
IDCJAC0010,200284,2020,06,25,29.1,1,N
IDCJAC0010,200284,2020,06,26,28.3,1,N
IDCJAC0010,200284,2020,06,27,27.5,1,N
IDCJAC0010,200284,2020,06,28,29.3,1,Y
IDCJAC0010,200284,2020,06,29,28.6,1,N
IDCJAC0010,200284,2020,06,30,28.8,1,N
IDCJAC0010,200284,2020,07,01,28.9,1,Y
IDCJAC0010,200284,2020,07,02,29.0,1,N
IDCJAC0010,200284,2020,07,03,28.7,1,N
IDCJAC0010,200284,2020,07,04,28.3,1,N
IDCJAC0010,200284,2020,07,05,28.6,1,N
IDCJAC0010,200284,2020,07,06,29.4,1,N
IDCJAC0010,200284,2020,07,07,27.9,1,N
IDCJAC0010,200284,2020,07,08,28.2,1,N
IDCJAC0010,200284,2020,07,09,28.7,1,N
IDCJAC0010,200284,2020,07,10,29.3,1,N
IDCJAC0010,200284,2020,07,11,28.7,1,N
IDCJAC0010,200284,2020,07,12,27.6,1,N
IDCJAC0010,200284,2020,07,13,28.5,1,N
IDCJAC0010,200284,2020,07,14,28.0,1,N
IDCJAC0010,200284,2020,07,15,28.8,1,N
IDCJAC0010,200284,2020,07,16,29.1,1,N
IDCJAC0010,200284,2020,07,17,27.7,1,N
IDCJAC0010,200284,2020,07,18,28.1,1,N
IDCJAC0010,200284,2020,07,19,27.8,1,N
IDCJAC0010,200284,2020,07,20,29.2,1,N
IDCJAC0010,200284,2020,07,21,29.0,1,N
IDCJAC0010,200284,2020,07,22,28.8,1,N
IDCJAC0010,200284,2020,07,23,28.0,1,N
IDCJAC0010,200284,2020,07,24,29.2,1,N
IDCJAC0010,200284,2020,07,25,29.2,1,N
IDCJAC0010,200284,2020,07,26,29.0,1,N
IDCJAC0010,200284,2020,07,27,28.0,1,N
IDCJAC0010,200284,2020,07,28,28.6,1,N
IDCJAC0010,200284,2020,07,29,29.1,1,N
IDCJAC0010,200284,2020,07,30,29.0,1,N
IDCJAC0010,200284,2020,07,31,27.7,1,N
IDCJAC0010,200284,2020,08,01,28.8,1,N
IDCJAC0010,200284,2020,08,02,29.0,1,N
IDCJAC0010,200284,2020,08,03,29.2,1,N
IDCJAC0010,200284,2020,08,04,29.4,1,N
IDCJAC0010,200284,2020,08,05,29.8,1,N
IDCJAC0010,200284,2020,08,06,30.3,1,N
IDCJAC0010,200284,2020,08,07,30.3,1,N
IDCJAC0010,200284,2020,08,08,27.9,1,N
IDCJAC0010,200284,2020,08,09,28.1,1,N
IDCJAC0010,200284,2020,08,10,27.5,1,N
IDCJAC0010,200284,2020,08,11,29.5,1,N
IDCJAC0010,200284,2020,08,12,29.8,1,N
IDCJAC0010,200284,2020,08,13,29.9,1,N
IDCJAC0010,200284,2020,08,14,30.6,1,N
IDCJAC0010,200284,2020,08,15,29.1,1,N
IDCJAC0010,200284,2020,08,16,29.3,1,N
IDCJAC0010,200284,2020,08,17,29.3,1,N
IDCJAC0010,200284,2020,08,18,29.0,1,N
IDCJAC0010,200284,2020,08,19,25.7,1,N
IDCJAC0010,200284,2020,08,20,24.9,1,N
IDCJAC0010,200284,2020,08,21,27.1,1,N
IDCJAC0010,200284,2020,08,22,29.0,1,N
IDCJAC0010,200284,2020,08,23,28.9,1,N
IDCJAC0010,200284,2020,08,24,28.8,1,N
IDCJAC0010,200284,2020,08,25,28.4,1,N
IDCJAC0010,200284,2020,08,26,28.3,1,N
IDCJAC0010,200284,2020,08,27,28.6,1,N
IDCJAC0010,200284,2020,08,28,28.4,1,N
IDCJAC0010,200284,2020,08,29,28.4,1,N
IDCJAC0010,200284,2020,08,30,28.8,1,N
IDCJAC0010,200284,2020,08,31,28.7,1,N
IDCJAC0010,200284,2020,09,01,28.7,1,N
IDCJAC0010,200284,2020,09,02,28.8,1,N
IDCJAC0010,200284,2020,09,03,28.6,1,N
IDCJAC0010,200284,2020,09,04,28.6,1,N
IDCJAC0010,200284,2020,09,05,29.0,1,N
IDCJAC0010,200284,2020,09,06,29.3,1,N
IDCJAC0010,200284,2020,09,07,28.9,1,N
IDCJAC0010,200284,2020,09,08,28.9,1,N
IDCJAC0010,200284,2020,09,09,28.7,1,N
IDCJAC0010,200284,2020,09,10,29.0,1,N
IDCJAC0010,200284,2020,09,11,29.1,1,N
IDCJAC0010,200284,2020,09,12,28.7,1,N
IDCJAC0010,200284,2020,09,13,28.5,1,N
IDCJAC0010,200284,2020,09,14,28.6,1,N
IDCJAC0010,200284,2020,09,15,29.2,1,N
IDCJAC0010,200284,2020,09,16,28.9,1,N
IDCJAC0010,200284,2020,09,17,29.1,1,N
IDCJAC0010,200284,2020,09,18,29.1,1,
IDCJAC0010,200284,2020,09,19,28.9,1,
IDCJAC0010,200284,2020,09,20,,,
IDCJAC0010,200284,2020,09,21,,,
IDCJAC0010,200284,2020,09,22,28.8,1,
IDCJAC0010,200284,2020,09,23,29.1,1,
IDCJAC0010,200284,2020,09,24,,,
IDCJAC0010,200284,2020,09,25,29.1,1,N
IDCJAC0010,200284,2020,09,26,29.3,1,N
IDCJAC0010,200284,2020,09,27,29.5,1,N
IDCJAC0010,200284,2020,09,28,29.0,1,N
IDCJAC0010,200284,2020,09,29,29.0,1,
IDCJAC0010,200284,2020,09,30,28.7,1,N
IDCJAC0010,200284,2020,10,01,28.9,1,N
IDCJAC0010,200284,2020,10,02,29.3,1,N
IDCJAC0010,200284,2020,10,03,28.6,1,N
IDCJAC0010,200284,2020,10,04,29.1,1,N
IDCJAC0010,200284,2020,10,05,27.8,1,N
IDCJAC0010,200284,2020,10,06,28.3,1,
IDCJAC0010,200284,2020,10,07,28.0,1,N
IDCJAC0010,200284,2020,10,08,28.6,1,N
IDCJAC0010,200284,2020,10,09,29.1,1,N
IDCJAC0010,200284,2020,10,10,28.4,1,N
IDCJAC0010,200284,2020,10,11,29.2,1,N
IDCJAC0010,200284,2020,10,12,28.5,1,N
IDCJAC0010,200284,2020,10,13,28.8,1,N
IDCJAC0010,200284,2020,10,14,28.8,1,N
IDCJAC0010,200284,2020,10,15,28.8,1,N
IDCJAC0010,200284,2020,10,16,28.7,1,N
IDCJAC0010,200284,2020,10,17,29.0,1,N
IDCJAC0010,200284,2020,10,18,29.0,1,N
IDCJAC0010,200284,2020,10,19,29.1,1,N
IDCJAC0010,200284,2020,10,20,28.4,1,N
IDCJAC0010,200284,2020,10,21,29.1,1,N
IDCJAC0010,200284,2020,10,22,28.9,1,N
IDCJAC0010,200284,2020,10,23,28.2,1,N
IDCJAC0010,200284,2020,10,24,29.4,1,N
IDCJAC0010,200284,2020,10,25,28.4,1,N
IDCJAC0010,200284,2020,10,26,28.6,1,N
IDCJAC0010,200284,2020,10,27,28.5,1,N
IDCJAC0010,200284,2020,10,28,28.9,1,N
IDCJAC0010,200284,2020,10,29,28.6,1,N
IDCJAC0010,200284,2020,10,30,28.8,1,N
