Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,066062,2018,08,08,8.5,1,Y
IDCJAC0011,066062,2018,08,09,9.7,1,Y
IDCJAC0011,066062,2018,08,10,7.8,1,Y
IDCJAC0011,066062,2018,08,11,10.2,1,Y
IDCJAC0011,066062,2018,08,12,9.9,1,Y
IDCJAC0011,066062,2018,08,13,8.5,1,Y
IDCJAC0011,066062,2018,08,14,9.4,1,Y
IDCJAC0011,066062,2018,08,15,11.8,1,Y
IDCJAC0011,066062,2018,08,16,14.6,1,Y
IDCJAC0011,066062,2018,08,17,8.1,1,Y
IDCJAC0011,066062,2018,08,18,9.1,1,Y
IDCJAC0011,066062,2018,08,19,9.4,1,Y
IDCJAC0011,066062,2018,08,20,7.9,1,Y
IDCJAC0011,066062,2018,08,21,8.3,1,Y
IDCJAC0011,066062,2018,08,22,9.7,1,Y
IDCJAC0011,066062,2018,08,23,7.5,1,Y
IDCJAC0011,066062,2018,08,24,11.0,1,Y
IDCJAC0011,066062,2018,08,25,10.7,1,Y
IDCJAC0011,066062,2018,08,26,10.8,1,Y
IDCJAC0011,066062,2018,08,27,12.3,1,Y
IDCJAC0011,066062,2018,08,28,8.6,1,Y
IDCJAC0011,066062,2018,08,29,5.2,1,Y
IDCJAC0011,066062,2018,08,30,5.8,1,Y
IDCJAC0011,066062,2018,08,31,9.6,1,Y
IDCJAC0011,066062,2018,09,01,10.2,1,Y
IDCJAC0011,066062,2018,09,02,10.9,1,Y
IDCJAC0011,066062,2018,09,03,8.6,1,Y
IDCJAC0011,066062,2018,09,04,10.0,1,Y
IDCJAC0011,066062,2018,09,05,9.2,1,Y
IDCJAC0011,066062,2018,09,06,10.3,1,Y
IDCJAC0011,066062,2018,09,07,12.8,1,Y
IDCJAC0011,066062,2018,09,08,12.8,1,Y
IDCJAC0011,066062,2018,09,09,9.8,1,Y
IDCJAC0011,066062,2018,09,10,11.4,1,Y
IDCJAC0011,066062,2018,09,11,12.3,1,Y
IDCJAC0011,066062,2018,09,12,15.5,1,Y
IDCJAC0011,066062,2018,09,13,14.0,1,Y
IDCJAC0011,066062,2018,09,14,15.2,1,Y
IDCJAC0011,066062,2018,09,15,13.0,1,Y
IDCJAC0011,066062,2018,09,16,10.1,1,Y
IDCJAC0011,066062,2018,09,17,7.8,1,Y
IDCJAC0011,066062,2018,09,18,10.2,1,Y
IDCJAC0011,066062,2018,09,19,15.0,1,Y
IDCJAC0011,066062,2018,09,20,11.4,1,Y
IDCJAC0011,066062,2018,09,21,8.2,1,Y
IDCJAC0011,066062,2018,09,22,10.2,1,Y
IDCJAC0011,066062,2018,09,23,14.1,1,Y
IDCJAC0011,066062,2018,09,24,12.6,1,Y
IDCJAC0011,066062,2018,09,25,10.2,1,Y
IDCJAC0011,066062,2018,09,26,11.8,1,Y
IDCJAC0011,066062,2018,09,27,8.4,1,Y
IDCJAC0011,066062,2018,09,28,11.3,1,Y
IDCJAC0011,066062,2018,09,29,14.7,1,Y
IDCJAC0011,066062,2018,09,30,9.3,1,Y
IDCJAC0011,066062,2018,10,01,10.6,1,Y
IDCJAC0011,066062,2018,10,02,12.5,1,Y
IDCJAC0011,066062,2018,10,03,13.6,1,Y
IDCJAC0011,066062,2018,10,04,16.2,1,Y
IDCJAC0011,066062,2018,10,05,14.3,1,Y
IDCJAC0011,066062,2018,10,06,13.6,1,Y
IDCJAC0011,066062,2018,10,07,12.1,1,Y
IDCJAC0011,066062,2018,10,08,12.8,1,Y
IDCJAC0011,066062,2018,10,09,13.1,1,Y
IDCJAC0011,066062,2018,10,10,16.4,1,Y
IDCJAC0011,066062,2018,10,11,13.4,1,Y
IDCJAC0011,066062,2018,10,12,12.8,1,Y
IDCJAC0011,066062,2018,10,13,12.1,1,Y
IDCJAC0011,066062,2018,10,14,13.4,1,Y
IDCJAC0011,066062,2018,10,15,15.5,1,Y
IDCJAC0011,066062,2018,10,16,17.0,1,Y
IDCJAC0011,066062,2018,10,17,18.4,1,Y
IDCJAC0011,066062,2018,10,18,17.8,1,Y
IDCJAC0011,066062,2018,10,19,17.6,1,Y
IDCJAC0011,066062,2018,10,20,18.3,1,Y
IDCJAC0011,066062,2018,10,21,15.4,1,Y
IDCJAC0011,066062,2018,10,22,15.6,1,Y
IDCJAC0011,066062,2018,10,23,15.6,1,Y
IDCJAC0011,066062,2018,10,24,16.3,1,Y
IDCJAC0011,066062,2018,10,25,15.4,1,Y
IDCJAC0011,066062,2018,10,26,15.8,1,Y
IDCJAC0011,066062,2018,10,27,15.3,1,Y
IDCJAC0011,066062,2018,10,28,15.9,1,Y
IDCJAC0011,066062,2018,10,29,16.6,1,Y
IDCJAC0011,066062,2018,10,30,13.9,1,Y
IDCJAC0011,066062,2018,10,31,17.2,1,Y
IDCJAC0011,066062,2018,11,01,19.1,1,Y
IDCJAC0011,066062,2018,11,02,20.8,1,Y
IDCJAC0011,066062,2018,11,03,21.4,1,Y
IDCJAC0011,066062,2018,11,04,19.0,1,Y
IDCJAC0011,066062,2018,11,05,18.3,1,Y
IDCJAC0011,066062,2018,11,06,19.5,1,Y
IDCJAC0011,066062,2018,11,07,22.5,1,Y
IDCJAC0011,066062,2018,11,08,11.6,1,Y
IDCJAC0011,066062,2018,11,09,12.6,1,Y
IDCJAC0011,066062,2018,11,10,14.4,1,Y
IDCJAC0011,066062,2018,11,11,14.2,1,Y
IDCJAC0011,066062,2018,11,12,15.5,1,Y
IDCJAC0011,066062,2018,11,13,18.3,1,Y
IDCJAC0011,066062,2018,11,14,19.3,1,Y
IDCJAC0011,066062,2018,11,15,18.2,1,Y
IDCJAC0011,066062,2018,11,16,16.5,1,Y
IDCJAC0011,066062,2018,11,17,15.1,1,Y
IDCJAC0011,066062,2018,11,18,15.7,1,Y
IDCJAC0011,066062,2018,11,19,13.8,1,Y
IDCJAC0011,066062,2018,11,20,16.2,1,Y
IDCJAC0011,066062,2018,11,21,21.1,1,Y
IDCJAC0011,066062,2018,11,22,18.2,1,Y
IDCJAC0011,066062,2018,11,23,14.5,1,Y
IDCJAC0011,066062,2018,11,24,15.2,1,Y
IDCJAC0011,066062,2018,11,25,14.5,1,Y
IDCJAC0011,066062,2018,11,26,15.9,1,Y
IDCJAC0011,066062,2018,11,27,17.9,1,Y
IDCJAC0011,066062,2018,11,28,18.8,1,Y
IDCJAC0011,066062,2018,11,29,15.2,1,Y
IDCJAC0011,066062,2018,11,30,15.6,1,Y
IDCJAC0011,066062,2018,12,01,19.1,1,Y
IDCJAC0011,066062,2018,12,02,17.7,1,Y
IDCJAC0011,066062,2018,12,03,16.9,1,Y
IDCJAC0011,066062,2018,12,04,19.3,1,Y
IDCJAC0011,066062,2018,12,05,17.4,1,Y
IDCJAC0011,066062,2018,12,06,18.1,1,Y
IDCJAC0011,066062,2018,12,07,17.0,1,Y
IDCJAC0011,066062,2018,12,08,18.8,1,Y
IDCJAC0011,066062,2018,12,09,19.0,1,Y
IDCJAC0011,066062,2018,12,10,20.5,1,Y
IDCJAC0011,066062,2018,12,11,19.8,1,Y
IDCJAC0011,066062,2018,12,12,19.2,1,Y
IDCJAC0011,066062,2018,12,13,19.6,1,Y
IDCJAC0011,066062,2018,12,14,19.7,1,Y
IDCJAC0011,066062,2018,12,15,21.6,1,Y
IDCJAC0011,066062,2018,12,16,21.1,1,Y
IDCJAC0011,066062,2018,12,17,20.9,1,Y
IDCJAC0011,066062,2018,12,18,21.9,1,Y
IDCJAC0011,066062,2018,12,19,20.8,1,Y
IDCJAC0011,066062,2018,12,20,20.0,1,Y
IDCJAC0011,066062,2018,12,21,20.6,1,Y
IDCJAC0011,066062,2018,12,22,16.7,1,Y
IDCJAC0011,066062,2018,12,23,15.2,1,Y
IDCJAC0011,066062,2018,12,24,14.9,1,Y
IDCJAC0011,066062,2018,12,25,18.6,1,Y
IDCJAC0011,066062,2018,12,26,20.4,1,Y
IDCJAC0011,066062,2018,12,27,20.6,1,Y
IDCJAC0011,066062,2018,12,28,21.3,1,Y
IDCJAC0011,066062,2018,12,29,20.5,1,Y
IDCJAC0011,066062,2018,12,30,20.8,1,Y
IDCJAC0011,066062,2018,12,31,21.7,1,Y
